Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
18,0,608150,322350,129400,192950,69900,21000,48900,56400,23850,32550,80250,32550,47700,115800,52000,63800,261000,96000,165000,24800,
18,1,497000,304200,101550,202650,80700,18000,62700,56400,21750,34650,80700,45000,35700,86400,16800,69600,168000,48000,120000,24800,
18,2,537750,329950,168050,161900,61800,30900,30900,58650,26100,32550,110100,56850,53250,99400,54200,45200,183000,48000,135000,24800,
18,3,457905,264105,103700,160405,69705,27000,42705,54300,21750,32550,83700,40950,42750,56400,14000,42400,169000,64000,105000,24800,
18,4,494335,268735,114285,154450,66235,18235,48000,60900,21750,39150,80400,43500,36900,61200,30800,30400,207000,72000,135000,18600,
18,5,466600,257000,114400,142600,51000,15000,36000,58650,21750,36900,79950,41250,38700,67400,36400,31000,191000,56000,135000,18600,
18,6,443150,240550,132300,108250,36000,21000,15000,32550,15150,17400,110400,62550,47850,61600,33600,28000,184000,64000,120000,18600,
18,7,560700,336100,134550,201550,68600,21000,47600,44100,21750,22350,108600,58200,50400,114800,33600,81200,206000,56000,150000,18600,
18,8,441500,293700,117700,176000,72100,15000,57100,44700,19500,25200,90900,55200,35700,86000,28000,58000,123000,48000,75000,24800,
18,9,487800,301200,102900,198300,67800,15000,52800,47250,23850,23400,91350,38850,52500,94800,25200,69600,168000,48000,120000,18600,
18,10,504700,280900,127300,153600,69000,30000,39000,65250,26100,39150,90450,43200,47250,56200,28000,28200,199000,64000,135000,24800,
18,11,434820,280020,143620,136400,76770,33470,43300,36600,23550,13050,82650,37800,44850,84000,48800,35200,130000,40000,90000,24800,
18,12,470135,267535,122300,145235,51235,18000,33235,50850,26100,24750,88650,47400,41250,76800,30800,46000,184000,64000,120000,18600,
18,13,565170,327370,148685,178685,70770,30235,40535,54300,23850,30450,102300,55800,46500,100000,38800,61200,213000,48000,165000,24800,
18,14,401400,231600,99850,131750,57000,18000,39000,34650,10800,23850,77550,43050,34500,62400,28000,34400,145000,40000,105000,24800,
18,15,513700,306900,136950,169950,65600,29600,36000,49050,17400,31650,89250,53550,35700,103000,36400,66600,182000,32000,150000,24800,
18,16,449560,233560,134650,98910,67410,27000,40410,32400,26100,6300,70950,53550,17400,62800,28000,34800,185000,80000,105000,31000,
18,17,433800,256000,118300,137700,52300,30000,22300,52950,19500,33450,83550,40800,42750,67200,28000,39200,153000,48000,105000,24800,
18,18,453600,260800,131050,129750,57000,30000,27000,60900,21750,39150,98100,51300,46800,44800,28000,16800,168000,48000,120000,24800,
18,19,446550,282950,118500,164450,63900,12000,51900,66450,25800,40650,74400,47100,27300,78200,33600,44600,145000,40000,105000,18600,
18,20,502900,322500,122650,199850,69500,24000,45500,60150,26100,34050,61650,21750,39900,131200,50800,80400,168000,48000,120000,12400,
18,21,431985,259385,96400,162985,63235,33000,30235,63000,21750,41250,74550,38850,35700,58600,2800,55800,154000,64000,90000,18600,
18,22,515185,290385,140635,149750,43535,19535,24000,50400,21600,28800,100050,43500,56550,96400,56000,40400,200000,80000,120000,24800,
18,23,524450,290850,142050,148800,63000,24000,39000,71700,34800,36900,105750,49650,56100,50400,33600,16800,215000,80000,135000,18600,
18,24,494850,272050,144950,127100,69000,36000,33000,43350,19500,23850,75900,45450,30450,83800,44000,39800,198000,48000,150000,24800,
18,25,384835,251035,123835,127200,51235,30235,21000,47700,19500,28200,93300,48900,44400,58800,25200,33600,109000,64000,45000,24800,
18,26,461800,268200,109850,158350,60000,24000,36000,47700,15150,32550,79500,36900,42600,81000,33800,47200,175000,40000,135000,18600,
18,27,451750,285150,128950,156200,73300,36000,37300,45600,17400,28200,97050,47550,49500,69200,28000,41200,148000,88000,60000,18600,
18,28,478400,305800,128050,177750,74200,27000,47200,41100,15150,25950,110700,57900,52800,79800,28000,51800,154000,64000,90000,18600,
18,29,520335,303535,164235,139300,69235,33235,36000,43350,17250,26100,96750,61950,34800,94200,51800,42400,192000,72000,120000,24800,
18,30,518350,331550,124400,207150,79800,33000,46800,51300,19500,31800,116850,57900,58950,83600,14000,69600,162000,72000,90000,24800,
19,0,524650,307850,131600,176250,71600,21000,50600,60750,23850,36900,108900,64350,44550,66600,22400,44200,192000,72000,120000,24800,
19,1,500000,273400,118100,155300,69000,30000,39000,45450,21600,23850,84750,43500,41250,74200,23000,51200,208000,88000,120000,18600,
19,2,453400,250800,121850,128950,48000,21000,27000,19350,13050,6300,86850,45600,41250,96600,42200,54400,184000,64000,120000,18600,
19,3,447100,269300,99100,170200,60900,15000,45900,39450,13050,26400,82950,43050,39900,86000,28000,58000,153000,48000,105000,24800,
19,4,477405,283805,92150,191655,58605,0,58605,45000,21750,23250,70200,28200,42000,110000,42200,67800,175000,40000,135000,18600,
19,5,437985,260185,112750,147435,69235,30000,39235,54750,16950,37800,81600,43200,38400,54600,22600,32000,153000,48000,105000,24800,
19,6,508250,290650,147950,142700,49300,25300,24000,63000,39150,23850,79950,38700,41250,98400,44800,53600,199000,64000,135000,18600,
19,7,419900,279100,125450,153650,71600,21000,50600,65100,32550,32550,76200,29700,46500,66200,42200,24000,116000,56000,60000,24800,
19,8,469500,299700,141100,158600,76300,36000,40300,33450,11700,21750,105750,55200,50550,84200,38200,46000,145000,40000,105000,24800,
19,9,467835,268035,122650,145385,66235,30000,36235,43350,17400,25950,79650,38850,40800,78800,36400,42400,175000,40000,135000,24800,
19,10,472105,293305,126550,166755,66705,15000,51705,28200,23850,4350,104400,59700,44700,94000,28000,66000,154000,64000,90000,24800,
19,11,365435,231635,82050,149585,57235,15000,42235,39150,21750,17400,57450,8700,48750,77800,36600,41200,109000,64000,45000,24800,
19,12,494270,317470,122450,195020,74670,21000,53670,49500,21750,27750,103500,48900,54600,89800,30800,59000,152000,32000,120000,24800,
19,13,470750,291950,140700,151250,68600,36000,32600,48600,19500,29100,90150,45000,45150,84600,40200,44400,154000,64000,90000,24800,
19,14,555185,300385,118450,181935,40535,6000,34535,34800,17400,17400,121050,58650,62400,104000,36400,67600,230000,80000,150000,24800,
19,15,435600,257000,133900,123100,48000,24000,24000,51600,27750,23850,90000,42750,47250,67400,39400,28000,160000,40000,120000,18600,
19,16,451685,227885,106200,121685,45235,24000,21235,19350,4200,15150,71700,34800,36900,91600,43200,48400,199000,64000,135000,24800,
19,17,512450,288650,123050,165600,74600,27000,47600,47550,6300,41250,95100,49950,45150,71400,39800,31600,199000,64000,135000,24800,
19,18,517150,324350,112750,211600,60900,18000,42900,38100,19500,18600,109950,47250,62700,115400,28000,87400,168000,48000,120000,24800,
19,19,507200,295600,122300,173300,57900,24000,33900,59550,21750,37800,99150,54150,45000,79000,22400,56600,193000,88000,105000,18600,
19,20,529700,304100,136100,168000,63000,21000,42000,65250,26100,39150,92850,49800,43050,83000,39200,43800,207000,72000,135000,18600,
19,21,452750,318150,101750,216400,92300,15000,77300,41850,15150,26700,99600,49200,50400,84400,22400,62000,116000,56000,60000,18600,
19,22,472350,260750,107000,153750,58300,21000,37300,52200,17400,34800,69450,28200,41250,80800,40400,40400,193000,88000,105000,18600,
19,23,448970,313570,139185,174385,76370,22535,53835,46050,17400,28650,91950,53250,38700,99200,46000,53200,123000,48000,75000,12400,
19,24,503600,318800,131100,187700,84500,33000,51500,43500,20400,23100,82800,51300,31500,108000,26400,81600,160000,40000,120000,24800,
19,25,532100,292500,111250,181250,69900,24000,45900,56400,23850,32550,84000,34800,49200,82200,28600,53600,221000,56000,165000,18600,
19,26,482150,287550,132950,154600,56600,25300,31300,47700,15150,32550,97650,56100,41550,85600,36400,49200,176000,56000,120000,18600,
19,27,500170,297570,115300,182270,78470,27000,51470,55950,23850,32100,64350,30450,33900,98800,34000,64800,184000,64000,120000,18600,
19,28,502150,270350,133350,137000,45000,24000,21000,47700,23850,23850,101850,51900,49950,75800,33600,42200,207000,72000,135000,24800,
19,29,494320,275720,105770,169950,61370,15470,45900,47700,28200,19500,91050,36900,54150,75600,25200,50400,200000,80000,120000,18600,
19,30,446600,275800,111800,164000,71600,27000,44600,41250,28200,13050,80550,25800,54750,82400,30800,51600,146000,56000,90000,24800,
20,0,367300,249700,110800,138900,70300,24000,46300,39300,17400,21900,57900,31800,26100,82200,37600,44600,99000,24000,75000,18600,
20,1,450900,263300,102050,161250,64300,21000,43300,57300,19500,37800,96300,47550,48750,45400,14000,31400,169000,64000,105000,18600,
20,2,464650,256850,125900,130950,54000,24000,30000,39150,21750,17400,81900,49350,32550,81800,30800,51000,183000,48000,135000,24800,
20,3,468300,264700,122000,142700,45000,21000,24000,45600,15150,30450,86700,52050,34650,87400,33800,53600,185000,80000,105000,18600,
20,4,484570,282970,107200,175770,84470,33000,51470,54300,26100,28200,63600,19500,44100,80600,28600,52000,183000,48000,135000,18600,
20,5,462500,277700,107900,169800,56600,21000,35600,36300,19500,16800,70200,36600,33600,114600,30800,83800,160000,40000,120000,24800,
20,6,494485,277685,129700,147985,54235,24000,30235,45600,30450,15150,107850,38850,69000,70000,36400,33600,192000,72000,120000,24800,
20,7,485700,252100,122950,129150,48000,21000,27000,39150,21750,17400,117150,60600,56550,47800,19600,28200,215000,80000,135000,18600,
20,8,417435,238835,89650,149185,57235,18000,39235,39000,13050,25950,77400,39000,38400,65200,19600,45600,160000,40000,120000,18600,
20,9,430650,236050,127050,109000,36000,18000,18000,47700,28200,19500,90750,47250,43500,61600,33600,28000,176000,56000,120000,18600,
20,10,438550,264950,119750,145200,60000,24000,36000,49950,28200,21750,86400,36750,49650,68600,30800,37800,155000,80000,75000,18600,
20,11,498550,309950,97900,212050,51000,18000,33000,38700,15150,23550,91650,39150,52500,128600,25600,103000,170000,80000,90000,18600,
20,12,563885,325285,129650,195635,79135,21000,58135,45600,23850,21750,114750,54000,60750,85800,30800,55000,220000,40000,180000,18600,
20,13,493800,270000,141650,128350,45000,21000,24000,39900,22500,17400,71100,55950,15150,114000,42200,71800,199000,64000,135000,24800,
20,14,450150,233550,119300,114250,57000,36000,21000,56550,26100,30450,94800,43200,51600,25200,14000,11200,198000,48000,150000,18600,
20,15,441850,280050,104000,176050,57900,30000,27900,48750,21450,27300,66000,21750,44250,107400,30800,76600,137000,32000,105000,24800,
20,16,454550,268750,95650,173100,67300,24000,43300,41850,15150,26700,81000,36900,44100,78600,19600,59000,161000,56000,105000,24800,
20,17,486550,283950,132600,151350,73300,36000,37300,52200,21750,30450,101250,58050,43200,57200,16800,40400,184000,64000,120000,18600,
20,18,534985,309385,139385,170000,55535,27235,28300,42000,17250,24750,125250,58500,66750,86600,36400,50200,207000,72000,135000,18600,
20,19,452835,260035,120350,139685,63235,27000,36235,49950,17400,32550,88050,45150,42900,58800,30800,28000,168000,48000,120000,24800,
20,20,487850,249050,104100,144950,48000,24000,24000,39000,15150,23850,82650,39150,43500,79400,25800,53600,214000,64000,150000,24800,
20,21,463135,290535,114900,175635,86835,27000,59835,45300,17400,27900,60000,36900,23100,98400,33600,64800,154000,64000,90000,18600,
20,22,445200,257600,115050,142550,48000,27000,21000,49350,17400,31950,84450,45450,39000,75800,25200,50600,169000,64000,105000,18600,
20,23,469835,292035,134000,158035,68835,29600,39235,45450,15150,30300,97950,55650,42300,79800,33600,46200,153000,48000,105000,24800,
20,24,441335,254735,122650,132085,54235,27000,27235,38850,19500,19350,97050,53550,43500,64600,22600,42000,168000,48000,120000,18600,
20,25,502635,292035,145535,146500,57235,27235,30000,69450,28200,41250,109350,53700,55650,56000,36400,19600,192000,72000,120000,18600,
20,26,437650,244050,111500,132550,45000,18000,27000,46500,21750,24750,84150,49350,34800,68400,22400,46000,175000,40000,135000,18600,
20,27,506200,275400,148400,127000,51000,30000,21000,49800,17250,32550,109800,64350,45450,64800,36800,28000,206000,56000,150000,24800,
20,28,539400,293600,118950,174650,67300,27000,40300,46350,15150,31200,99150,45600,53550,80800,31200,49600,221000,56000,165000,24800,
20,29,464000,335600,122800,212800,103000,37300,65700,40650,21750,18900,76350,30150,46200,115600,33600,82000,116000,56000,60000,12400,
20,30,500450,306850,157600,149250,60000,36000,24000,46350,19500,26850,93900,44700,49200,106600,57400,49200,175000,40000,135000,18600,
21,0,519100,322500,139350,183150,79300,33000,46300,49950,23850,26100,89850,47700,42150,103400,34800,68600,178000,88000,90000,18600,
21,1,539755,314155,135200,178955,86005,36000,50005,52050,23850,28200,83700,32550,51150,92400,42800,49600,207000,72000,135000,18600,
21,2,491385,273785,133350,140435,66235,24000,42235,45450,19500,25950,89100,47850,41250,73000,42000,31000,199000,64000,135000,18600,
21,3,500400,289600,135950,153650,76300,30000,46300,21600,2100,19500,117300,58650,58650,74400,45200,29200,186000,96000,90000,24800,
21,4,545900,284100,131050,153050,33000,6000,27000,67350,34800,32550,108150,53850,54300,75600,36400,39200,237000,72000,165000,24800,
21,5,465850,257850,112100,145750,51000,27000,24000,41250,19500,21750,88800,34800,54000,76800,30800,46000,177000,72000,105000,31000,
21,6,465320,262720,96520,166200,42070,15470,26600,54300,17400,36900,75150,23850,51300,91200,39800,51400,184000,64000,120000,18600,
21,7,485950,284150,107950,176200,58300,24000,34300,47700,15150,32550,79950,34800,45150,98200,34000,64200,177000,72000,105000,24800,
21,8,501935,322335,151085,171250,64535,27235,37300,54000,21600,32400,108600,59850,48750,95200,42400,52800,161000,56000,105000,18600,
21,9,449885,270285,104800,165485,50835,12000,38835,54300,23850,30450,82950,40950,42000,82200,28000,54200,161000,56000,105000,18600,
21,10,428585,217985,87685,130300,54235,18235,36000,43350,19500,23850,63000,32550,30450,57400,17400,40000,192000,72000,120000,18600,
21,11,427085,294485,128535,165950,73135,30235,42900,53550,19500,34050,69600,36000,33600,98200,42800,55400,114000,24000,90000,18600,
21,12,488525,285925,94385,191540,77475,18235,59240,60450,21750,38700,81000,34800,46200,67000,19600,47400,184000,64000,120000,18600,
21,13,471300,268700,119650,149050,57000,30000,27000,28200,15150,13050,104100,43500,60600,79400,31000,48400,184000,64000,120000,18600,
21,14,430650,260850,120750,140100,57000,27000,30000,54300,23850,30450,66150,44700,21450,83400,25200,58200,145000,40000,105000,24800,
21,15,486070,286270,115650,170620,61770,30000,31770,41100,17250,23850,72600,34800,37800,110800,33600,77200,175000,40000,135000,24800,
21,16,491100,327500,115700,211800,104300,33000,71300,55650,30450,25200,67950,21450,46500,99600,30800,68800,145000,40000,105000,18600,
21,17,450600,287000,144550,142450,66500,35200,31300,50700,17250,33450,87600,55500,32100,82200,36600,45600,145000,40000,105000,18600,
21,18,429985,281385,125835,155550,62835,33235,29600,42000,24750,17250,65550,25650,39900,111000,42200,68800,130000,40000,90000,18600,
21,19,534300,338700,136100,202600,83200,36000,47200,47850,21750,26100,89850,47550,42300,117800,30800,87000,177000,72000,105000,18600,
21,20,455120,261520,113800,147720,42470,21000,21470,42150,21750,20400,86100,34650,51450,90800,36400,54400,175000,40000,135000,18600,
21,21,495690,330890,143955,186935,90140,39705,50435,51300,21600,29700,89850,47850,42000,99600,34800,64800,140000,80000,60000,24800,
21,22,379900,238300,101800,136500,64300,15000,49300,50700,25950,24750,63900,29850,34050,59400,31000,28400,123000,48000,75000,18600,
21,23,418850,255250,111600,143650,48000,24000,24000,45450,15150,30300,75000,38850,36150,86800,33600,53200,145000,40000,105000,18600,
21,24,493650,282050,125600,156450,54000,21000,33000,65250,21750,43500,97200,52050,45150,65600,30800,34800,193000,88000,105000,18600,
21,25,459735,265135,118150,146985,54235,21000,33235,50700,21750,28950,84600,39000,45600,75600,36400,39200,176000,56000,120000,18600,
21,26,466850,242250,129650,112600,36000,21000,15000,67350,30450,36900,88500,47400,41100,50400,30800,19600,206000,56000,150000,18600,
21,27,433000,230400,93050,137350,60000,18000,42000,25950,12900,13050,93450,39150,54300,51000,23000,28000,184000,64000,120000,18600,
21,28,508350,307550,139100,168450,72900,30000,42900,58650,21750,36900,102000,61950,40050,74000,25400,48600,176000,56000,120000,24800,
21,29,376650,242250,137250,105000,63000,33000,30000,34650,21750,12900,56400,36900,19500,88200,45600,42600,122000,32000,90000,12400,
21,30,507800,314000,157150,156850,67300,19300,48000,58200,29100,29100,98100,59550,38550,90400,49200,41200,169000,64000,105000,24800,
22,0,414000,240400,106250,134150,48000,21000,27000,49800,19500,30300,78000,43350,34650,64600,22400,42200,155000,80000,75000,18600,
22,1,419735,240135,105700,134435,48235,15000,33235,52050,21750,30300,83850,40950,42900,56000,28000,28000,161000,56000,105000,18600,
22,2,534435,316835,125250,191585,73135,18000,55135,47700,21750,25950,104400,51900,52500,91600,33600,58000,199000,64000,135000,18600,
22,3,556935,287135,143885,143250,66235,27235,39000,45450,21600,23850,86850,58650,28200,88600,36400,52200,245000,80000,165000,24800,
