iteration, p, s, N1, X1, p(X>x1), N2, X1, p(X>x2), N3, X3, p(X>x3), pf = p(X>x1)*p(X>x2)*p(X>x3)
100, 25, 11, 518, 330, 0.000000, 96, 96, 0.000000, 19, 9, 0.500000, 0.000000
100, 25, 12, 540, 322, 0.000003, 123, 119, 0.000000, 14, 7, 0.395264, 0.000000
100, 25, 13, 549, 296, 0.030150, 169, 149, 0.000000, 13, 1, 0.998291, 0.000000
100, 25, 14, 569, 350, 0.000000, 129, 127, 0.000000, 14, 4, 0.910217, 0.000000
100, 25, 15, 563, 346, 0.000000, 172, 165, 0.000000, 9, 3, 0.746094, 0.000000
100, 25, 16, 556, 337, 0.000000, 130, 121, 0.000000, 17, 7, 0.685471, 0.000000
100, 25, 17, 537, 312, 0.000071, 130, 122, 0.000000, 9, 4, 0.500000, 0.000000
100, 25, 18, 626, 364, 0.000018, 151, 138, 0.000000, 17, 7, 0.685471, 0.000000
100, 25, 19, 580, 357, 0.000000, 144, 137, 0.000000, 14, 2, 0.993530, 0.000000
100, 25, 20, 569, 330, 0.000056, 134, 126, 0.000000, 13, 8, 0.133423, 0.000000
100, 25, 21, 612, 347, 0.000390, 136, 135, 0.000000, 11, 3, 0.886719, 0.000000
100, 25, 22, 594, 375, 0.000000, 147, 136, 0.000000, 13, 7, 0.290527, 0.000000
100, 25, 23, 498, 300, 0.000002, 156, 147, 0.000000, 17, 5, 0.928268, 0.000000
100, 25, 24, 513, 298, 0.000101, 166, 156, 0.000000, 15, 7, 0.500000, 0.000000
100, 25, 25, 572, 333, 0.000034, 140, 134, 0.000000, 15, 10, 0.059235, 0.000000
100, 25, 26, 590, 353, 0.000001, 184, 162, 0.000000, 12, 3, 0.927002, 0.000000
100, 25, 27, 531, 307, 0.000130, 169, 153, 0.000000, 17, 5, 0.928268, 0.000000
100, 25, 28, 499, 315, 0.000000, 135, 128, 0.000000, 14, 6, 0.604736, 0.000000
100, 25, 29, 537, 320, 0.000003, 159, 144, 0.000000, 14, 8, 0.211975, 0.000000
100, 25, 30, 594, 325, 0.009636, 151, 141, 0.000000, 14, 7, 0.395264, 0.000000
100, 25, 31, 565, 329, 0.000037, 122, 117, 0.000000, 9, 5, 0.253906, 0.000000
100, 25, 32, 510, 256, 0.447168, 161, 150, 0.000000, 14, 7, 0.395264, 0.000000
100, 25, 33, 549, 323, 0.000014, 147, 137, 0.000000, 14, 8, 0.211975, 0.000000
100, 25, 34, 556, 354, 0.000000, 156, 147, 0.000000, 13, 6, 0.500000, 0.000000
100, 25, 35, 224, 185, 0.000000, 39, 39, 0.000000, 7, 5, 0.062500, 0.000000
100, 25, 36, 518, 317, 0.000000, 121, 114, 0.000000, 13, 10, 0.011230, 0.000000
100, 25, 37, 613, 376, 0.000000, 134, 126, 0.000000, 13, 4, 0.866577, 0.000000
100, 25, 38, 575, 356, 0.000000, 150, 143, 0.000000, 20, 7, 0.868412, 0.000000
100, 25, 39, 578, 323, 0.002033, 148, 139, 0.000000, 14, 5, 0.788025, 0.000000
100, 25, 40, 502, 297, 0.000016, 129, 121, 0.000000, 25, 10, 0.787822, 0.000000
100, 25, 41, 614, 335, 0.010677, 143, 137, 0.000000, 15, 8, 0.303619, 0.000000
100, 25, 42, 546, 345, 0.000000, 142, 131, 0.000000, 17, 5, 0.928268, 0.000000
100, 25, 43, 517, 322, 0.000000, 144, 124, 0.000000, 16, 4, 0.961594, 0.000000
100, 25, 44, 632, 342, 0.017464, 134, 124, 0.000000, 11, 3, 0.886719, 0.000000
100, 25, 45, 533, 326, 0.000000, 129, 125, 0.000000, 14, 6, 0.604736, 0.000000
100, 25, 46, 568, 344, 0.000000, 119, 109, 0.000000, 20, 10, 0.411901, 0.000000
100, 25, 47, 612, 347, 0.000390, 129, 124, 0.000000, 14, 6, 0.604736, 0.000000
100, 25, 48, 589, 333, 0.000645, 139, 137, 0.000000, 16, 6, 0.772751, 0.000000
100, 25, 49, 514, 311, 0.000001, 173, 169, 0.000000, 20, 6, 0.942341, 0.000000
100, 26, 0, 405, 221, 0.029430, 99, 95, 0.000000, 11, 3, 0.886719, 0.000000
100, 26, 1, 575, 253, 0.997735, 147, 138, 0.000000, 9, 4, 0.500000, 0.000000
100, 26, 2, 519, 274, 0.093918, 139, 135, 0.000000, 14, 5, 0.788025, 0.000000
100, 26, 3, 554, 307, 0.004745, 176, 165, 0.000000, 11, 3, 0.886719, 0.000000
100, 26, 4, 458, 237, 0.213509, 134, 129, 0.000000, 11, 8, 0.032715, 0.000000
100, 26, 5, 509, 259, 0.328816, 113, 107, 0.000000, 17, 9, 0.314529, 0.000000
100, 26, 6, 489, 277, 0.001401, 132, 128, 0.000000, 11, 3, 0.886719, 0.000000
100, 26, 7, 618, 318, 0.222359, 129, 121, 0.000000, 13, 6, 0.500000, 0.000000
100, 26, 8, 534, 266, 0.517256, 142, 134, 0.000000, 13, 7, 0.290527, 0.000000
100, 26, 9, 534, 286, 0.045688, 144, 140, 0.000000, 10, 7, 0.054688, 0.000000
100, 26, 10, 522, 262, 0.447775, 128, 123, 0.000000, 12, 3, 0.927002, 0.000000
100, 26, 11, 488, 274, 0.002851, 85, 85, 0.000000, 15, 7, 0.500000, 0.000000
100, 26, 12, 503, 271, 0.037199, 117, 113, 0.000000, 8, 4, 0.363281, 0.000000
100, 26, 13, 547, 259, 0.884400, 161, 143, 0.000000, 11, 1, 0.994141, 0.000000
100, 26, 14, 559, 312, 0.002600, 116, 114, 0.000000, 10, 2, 0.945313, 0.000000
100, 26, 15, 532, 292, 0.010741, 162, 155, 0.000000, 6, 3, 0.343750, 0.000000
100, 26, 16, 511, 293, 0.000379, 124, 117, 0.000000, 13, 3, 0.953857, 0.000000
100, 26, 17, 501, 261, 0.162833, 128, 120, 0.000000, 6, 4, 0.109375, 0.000000
100, 26, 18, 557, 304, 0.013742, 149, 138, 0.000000, 13, 4, 0.866577, 0.000000
100, 26, 19, 552, 298, 0.027676, 137, 130, 0.000000, 11, 4, 0.725586, 0.000000
100, 26, 20, 525, 277, 0.095190, 128, 122, 0.000000, 10, 6, 0.171875, 0.000000
100, 26, 21, 584, 305, 0.131931, 124, 123, 0.000000, 7, 2, 0.773438, 0.000000
100, 26, 22, 540, 300, 0.004302, 144, 133, 0.000000, 10, 6, 0.171875, 0.000000
100, 26, 23, 451, 245, 0.029754, 147, 140, 0.000000, 15, 6, 0.696381, 0.000000
100, 26, 24, 491, 247, 0.428385, 160, 153, 0.000000, 13, 7, 0.290527, 0.000000
100, 26, 25, 559, 297, 0.063887, 135, 131, 0.000000, 9, 5, 0.253906, 0.000000
100, 26, 26, 557, 301, 0.025594, 175, 154, 0.000000, 10, 2, 0.945313, 0.000000
100, 26, 27, 482, 244, 0.374942, 157, 140, 0.000000, 14, 5, 0.788025, 0.000000
100, 26, 28, 498, 285, 0.000525, 131, 126, 0.000000, 12, 6, 0.387207, 0.000000
100, 26, 29, 509, 279, 0.013290, 151, 137, 0.000000, 11, 6, 0.274414, 0.000000
100, 26, 30, 525, 269, 0.270617, 144, 134, 0.000000, 11, 5, 0.500000, 0.000000
100, 26, 31, 549, 279, 0.334786, 115, 110, 0.000000, 8, 4, 0.363281, 0.000000
100, 26, 32, 475, 213, 0.986234, 153, 142, 0.000000, 10, 4, 0.623047, 0.000000
100, 26, 33, 492, 262, 0.068367, 138, 130, 0.000000, 10, 5, 0.376953, 0.000000
100, 26, 34, 530, 309, 0.000053, 146, 139, 0.000000, 11, 5, 0.500000, 0.000000
100, 26, 35, 187, 131, 0.000000, 40, 40, 0.000000, 5, 5, 0.000000, 0.000000
100, 26, 36, 500, 272, 0.022032, 122, 112, 0.000000, 8, 6, 0.035156, 0.000000
100, 26, 37, 573, 314, 0.009617, 127, 118, 0.000000, 10, 3, 0.828125, 0.000000
100, 26, 38, 539, 305, 0.000950, 139, 133, 0.000000, 17, 7, 0.685471, 0.000000
100, 26, 39, 527, 266, 0.396921, 144, 138, 0.000000, 11, 3, 0.886719, 0.000000
100, 26, 40, 450, 259, 0.000560, 117, 110, 0.000000, 18, 10, 0.240341, 0.000000
100, 26, 41, 582, 281, 0.784515, 140, 134, 0.000000, 13, 8, 0.133423, 0.000000
100, 26, 42, 530, 301, 0.000748, 129, 121, 0.000000, 13, 3, 0.953857, 0.000000
100, 26, 43, 488, 273, 0.003752, 138, 122, 0.000000, 12, 3, 0.927002, 0.000000
100, 26, 44, 582, 278, 0.849967, 131, 121, 0.000000, 8, 4, 0.363281, 0.000000
100, 26, 45, 511, 279, 0.016809, 125, 120, 0.000000, 9, 3, 0.746094, 0.000000
100, 26, 46, 532, 300, 0.001371, 117, 107, 0.000000, 14, 5, 0.788025, 0.000000
100, 26, 47, 591, 304, 0.229537, 127, 122, 0.000000, 11, 5, 0.500000, 0.000000
100, 26, 48, 559, 284, 0.336183, 141, 138, 0.000000, 12, 5, 0.612793, 0.000000
100, 26, 49, 474, 252, 0.077204, 167, 162, 0.000000, 12, 4, 0.806152, 0.000000
100, 27, 0, 147, 80, 0.124063, 45, 45, 0.000000, 3, 1, 0.500000, 0.000000
100, 27, 1, 589, 330, 0.001489, 144, 130, 0.000000, 14, 5, 0.788025, 0.000000
100, 27, 2, 586, 334, 0.000297, 147, 140, 0.000000, 14, 4, 0.910217, 0.000000
100, 27, 3, 602, 350, 0.000026, 169, 149, 0.000000, 9, 3, 0.746094, 0.000000
100, 27, 4, 507, 312, 0.000000, 120, 117, 0.000000, 15, 3, 0.982422, 0.000000
100, 27, 5, 559, 344, 0.000000, 115, 108, 0.000000, 19, 9, 0.500000, 0.000000
100, 27, 6, 559, 330, 0.000008, 107, 103, 0.000000, 13, 6, 0.500000, 0.000000
100, 27, 7, 650, 350, 0.022688, 128, 124, 0.000000, 15, 7, 0.500000, 0.000000
100, 27, 8, 610, 323, 0.067022, 133, 130, 0.000000, 18, 6, 0.881058, 0.000000
100, 27, 9, 586, 355, 0.000000, 122, 115, 0.000000, 11, 6, 0.274414, 0.000000
100, 27, 10, 614, 346, 0.000706, 135, 127, 0.000000, 18, 4, 0.984558, 0.000000
100, 27, 11, 554, 327, 0.000008, 91, 87, 0.000000, 14, 7, 0.395264, 0.000000
100, 27, 12, 536, 319, 0.000004, 106, 101, 0.000000, 14, 8, 0.211975, 0.000000
100, 27, 13, 559, 301, 0.031324, 154, 142, 0.000000, 9, 5, 0.253906, 0.000000
100, 27, 14, 602, 355, 0.000004, 107, 102, 0.000000, 13, 3, 0.953857, 0.000000
100, 27, 15, 550, 328, 0.000002, 162, 159, 0.000000, 6, 4, 0.109375, 0.000000
100, 27, 16, 563, 346, 0.000000, 110, 104, 0.000000, 13, 5, 0.709473, 0.000000
100, 27, 17, 571, 325, 0.000400, 112, 107, 0.000000, 12, 6, 0.387207, 0.000000
100, 27, 18, 643, 343, 0.041313, 127, 116, 0.000000, 14, 6, 0.604736, 0.000000
100, 27, 19, 624, 359, 0.000070, 121, 111, 0.000000, 17, 8, 0.500000, 0.000000
100, 27, 20, 525, 339, 0.000000, 126, 115, 0.000000, 12, 6, 0.387207, 0.000000
100, 27, 21, 587, 319, 0.015882, 121, 121, 0.000000, 15, 5, 0.849121, 0.000000
100, 27, 22, 545, 322, 0.000009, 143, 130, 0.000000, 11, 5, 0.500000, 0.000000
100, 27, 23, 519, 305, 0.000026, 127, 124, 0.000000, 15, 6, 0.696381, 0.000000
100, 27, 24, 536, 314, 0.000028, 158, 145, 0.000000, 16, 7, 0.598190, 0.000000
100, 27, 25, 623, 372, 0.000000, 132, 123, 0.000000, 16, 5, 0.894943, 0.000000
100, 27, 26, 610, 317, 0.155716, 153, 141, 0.000000, 15, 6, 0.696381, 0.000000
100, 27, 27, 520, 300, 0.000186, 143, 138, 0.000000, 11, 3, 0.886719, 0.000000
100, 27, 28, 515, 317, 0.000000, 136, 123, 0.000000, 15, 9, 0.150879, 0.000000
100, 27, 29, 573, 332, 0.000059, 153, 145, 0.000000, 14, 12, 0.000916, 0.000000
100, 27, 30, 573, 332, 0.000059, 119, 112, 0.000000, 13, 4, 0.866577, 0.000000
100, 27, 31, 560, 324, 0.000082, 104, 100, 0.000000, 8, 3, 0.636719, 0.000000
100, 27, 32, 538, 271, 0.414676, 164, 157, 0.000000, 14, 7, 0.395264, 0.000000
100, 27, 33, 547, 306, 0.002364, 138, 122, 0.000000, 10, 5, 0.376953, 0.000000
100, 27, 34, 572, 354, 0.000000, 139, 128, 0.000000, 11, 6, 0.274414, 0.000000
100, 27, 35, 464, 290, 0.000000, 78, 78, 0.000000, 14, 10, 0.028687, 0.000000
100, 27, 36, 561, 333, 0.000004, 107, 102, 0.000000, 10, 6, 0.171875, 0.000000
100, 27, 37, 581, 318, 0.010043, 128, 120, 0.000000, 14, 6, 0.604736, 0.000000
100, 27, 38, 576, 357, 0.000000, 123, 119, 0.000000, 15, 6, 0.696381, 0.000000
100, 27, 39, 581, 337, 0.000047, 147, 137, 0.000000, 13, 1, 0.998291, 0.000000
100, 27, 40, 507, 305, 0.000002, 130, 125, 0.000000, 21, 13, 0.094624, 0.000000
100, 27, 41, 608, 329, 0.019261, 128, 121, 0.000000, 15, 3, 0.982422, 0.000000
100, 27, 42, 598, 345, 0.000069, 133, 125, 0.000000, 15, 3, 0.982422, 0.000000
100, 27, 43, 554, 309, 0.002852, 130, 124, 0.000000, 16, 5, 0.894943, 0.000000
100, 27, 44, 585, 320, 0.010258, 131, 118, 0.000000, 11, 6, 0.274414, 0.000000
100, 27, 45, 482, 297, 0.000000, 132, 128, 0.000000, 15, 8, 0.303619, 0.000000
100, 27, 46, 562, 329, 0.000021, 106, 106, 0.000000, 12, 6, 0.387207, 0.000000
100, 27, 47, 601, 346, 0.000085, 125, 120, 0.000000, 17, 7, 0.685471, 0.000000
100, 27, 48, 628, 337, 0.030319, 112, 108, 0.000000, 15, 9, 0.150879, 0.000000
100, 27, 49, 508, 307, 0.000001, 175, 166, 0.000000, 17, 8, 0.500000, 0.000000
100, 28, 0, 391, 187, 0.790770, 107, 103, 0.000000, 10, 2, 0.945313, 0.000000
100, 28, 1, 587, 245, 0.999964, 154, 144, 0.000000, 15, 8, 0.303619, 0.000000
100, 28, 2, 539, 263, 0.697358, 144, 137, 0.000000, 16, 6, 0.772751, 0.000000
100, 28, 3, 570, 297, 0.147515, 186, 171, 0.000000, 12, 4, 0.806152, 0.000000
100, 28, 4, 463, 220, 0.846712, 141, 136, 0.000000, 14, 9, 0.089783, 0.000000
100, 28, 5, 533, 260, 0.698370, 124, 115, 0.000000, 16, 8, 0.401810, 0.000000
100, 28, 6, 501, 262, 0.141800, 130, 126, 0.000000, 13, 7, 0.290527, 0.000000
100, 28, 7, 620, 300, 0.777273, 138, 131, 0.000000, 15, 8, 0.303619, 0.000000
100, 28, 8, 546, 253, 0.952491, 146, 138, 0.000000, 16, 5, 0.894943, 0.000000
100, 28, 9, 521, 263, 0.396343, 157, 148, 0.000000, 9, 6, 0.089844, 0.000000
100, 28, 10, 534, 258, 0.769016, 141, 133, 0.000000, 16, 3, 0.989365, 0.000000
100, 28, 11, 507, 263, 0.187217, 107, 107, 0.000000, 15, 7, 0.500000, 0.000000
100, 28, 12, 528, 261, 0.586116, 125, 121, 0.000000, 10, 6, 0.171875, 0.000000
100, 28, 13, 569, 266, 0.934412, 167, 149, 0.000000, 12, 2, 0.980713, 0.000000
100, 28, 14, 555, 292, 0.101412, 131, 129, 0.000000, 12, 2, 0.980713, 0.000000
100, 28, 15, 547, 269, 0.633828, 177, 170, 0.000000, 6, 2, 0.656250, 0.000000
100, 28, 16, 525, 276, 0.110832, 132, 125, 0.000000, 18, 5, 0.951874, 0.000000
100, 28, 17, 481, 240, 0.500000, 132, 124, 0.000000, 9, 3, 0.746094, 0.000000
100, 28, 18, 562, 281, 0.483179, 153, 142, 0.000000, 15, 7, 0.500000, 0.000000
100, 28, 19, 565, 276, 0.693146, 140, 133, 0.000000, 12, 3, 0.927002, 0.000000
100, 28, 20, 523, 267, 0.299909, 133, 129, 0.000000, 12, 6, 0.387207, 0.000000
100, 28, 21, 596, 287, 0.805150, 135, 134, 0.000000, 9, 4, 0.500000, 0.000000
100, 28, 22, 573, 300, 0.121045, 147, 136, 0.000000, 10, 5, 0.376953, 0.000000
100, 28, 23, 461, 238, 0.228095, 153, 146, 0.000000, 13, 4, 0.866577, 0.000000
100, 28, 24, 496, 235, 0.869192, 168, 163, 0.000000, 12, 5, 0.612793, 0.000000
100, 28, 25, 570, 292, 0.264928, 142, 137, 0.000000, 13, 7, 0.290527, 0.000000
100, 28, 26, 559, 279, 0.500000, 184, 166, 0.000000, 10, 0, 0.999023, 0.000000
100, 28, 27, 507, 247, 0.702940, 168, 150, 0.000000, 16, 4, 0.961594, 0.000000
100, 28, 28, 497, 258, 0.184835, 144, 133, 0.000000, 12, 4, 0.806152, 0.000000
100, 28, 29, 509, 266, 0.143709, 164, 152, 0.000000, 14, 8, 0.211975, 0.000000
100, 28, 30, 560, 255, 0.980851, 143, 134, 0.000000, 13, 5, 0.709473, 0.000000
100, 28, 31, 538, 260, 0.768181, 118, 113, 0.000000, 9, 4, 0.500000, 0.000000
100, 28, 32, 524, 238, 0.980025, 175, 164, 0.000000, 12, 5, 0.612793, 0.000000
100, 28, 33, 520, 254, 0.685212, 150, 138, 0.000000, 12, 5, 0.612793, 0.000000
100, 28, 34, 507, 276, 0.020477, 154, 145, 0.000000, 12, 5, 0.612793, 0.000000
100, 28, 35, 132, 97, 0.000000, 32, 32, 0.000000, 4, 3, 0.062500, 0.000000
100, 28, 36, 499, 243, 0.704411, 129, 122, 0.000000, 12, 10, 0.003174, 0.000000
100, 28, 37, 568, 301, 0.070941, 138, 127, 0.000000, 14, 5, 0.788025, 0.000000
100, 28, 38, 529, 293, 0.005803, 146, 140, 0.000000, 16, 8, 0.401810, 0.000000
100, 28, 39, 563, 260, 0.961690, 160, 154, 0.000000, 13, 3, 0.953857, 0.000000
100, 28, 40, 459, 241, 0.131298, 143, 134, 0.000000, 22, 10, 0.584094, 0.000000
100, 28, 41, 578, 265, 0.974752, 152, 145, 0.000000, 12, 6, 0.387207, 0.000000
100, 28, 42, 511, 272, 0.066242, 136, 129, 0.000000, 14, 4, 0.910217, 0.000000
100, 28, 43, 497, 271, 0.019485, 151, 135, 0.000000, 15, 2, 0.996307, 0.000000
100, 28, 44, 599, 282, 0.917642, 145, 135, 0.000000, 7, 3, 0.500000, 0.000000
100, 28, 45, 511, 254, 0.535245, 132, 127, 0.000000, 11, 4, 0.725586, 0.000000
100, 28, 46, 547, 278, 0.334502, 126, 116, 0.000000, 14, 7, 0.395264, 0.000000
100, 28, 47, 581, 280, 0.796646, 137, 132, 0.000000, 12, 7, 0.193848, 0.000000
100, 28, 48, 587, 264, 0.991702, 141, 138, 0.000000, 12, 6, 0.387207, 0.000000
100, 28, 49, 512, 249, 0.717172, 175, 170, 0.000000, 16, 3, 0.989365, 0.000000
100, 29, 0, 126, 57, 0.836439, 35, 35, 0.000000, 3, 2, 0.125000, 0.000000
100, 29, 1, 616, 347, 0.000719, 138, 127, 0.000000, 17, 9, 0.314529, 0.000000
100, 29, 2, 597, 338, 0.000522, 142, 132, 0.000000, 15, 5, 0.849121, 0.000000
100, 29, 3, 612, 365, 0.000001, 164, 146, 0.000000, 12, 6, 0.387207, 0.000000
100, 29, 4, 515, 316, 0.000000, 118, 115, 0.000000, 16, 4, 0.961594, 0.000000
100, 29, 5, 572, 354, 0.000000, 114, 103, 0.000000, 19, 10, 0.323803, 0.000000
100, 29, 6, 566, 338, 0.000001, 106, 102, 0.000000, 14, 7, 0.395264, 0.000000
100, 29, 7, 664, 353, 0.047549, 124, 120, 0.000000, 17, 6, 0.833847, 0.000000
100, 29, 8, 621, 326, 0.099531, 129, 126, 0.000000, 18, 7, 0.759659, 0.000000
100, 29, 9, 590, 359, 0.000000, 121, 113, 0.000000, 12, 8, 0.072998, 0.000000
100, 29, 10, 623, 347, 0.001942, 131, 123, 0.000000, 20, 7, 0.868412, 0.000000
100, 29, 11, 576, 342, 0.000003, 90, 86, 0.000000, 14, 7, 0.395264, 0.000000
100, 29, 12, 557, 337, 0.000000, 102, 97, 0.000000, 14, 9, 0.089783, 0.000000
100, 29, 13, 586, 320, 0.011502, 146, 134, 0.000000, 11, 7, 0.113281, 0.000000
100, 29, 14, 612, 370, 0.000000, 107, 102, 0.000000, 15, 4, 0.940765, 0.000000
100, 29, 15, 568, 337, 0.000003, 155, 152, 0.000000, 6, 5, 0.015625, 0.000000
100, 29, 16, 561, 354, 0.000000, 103, 97, 0.000000, 16, 8, 0.401810, 0.000000
100, 29, 17, 551, 318, 0.000121, 108, 103, 0.000000, 14, 8, 0.211975, 0.000000
100, 29, 18, 637, 340, 0.040596, 125, 113, 0.000000, 15, 8, 0.303619, 0.000000
100, 29, 19, 639, 370, 0.000026, 118, 106, 0.000000, 16, 7, 0.598190, 0.000000
100, 29, 20, 538, 347, 0.000000, 126, 114, 0.000000, 14, 5, 0.788025, 0.000000
100, 29, 21, 605, 320, 0.071619, 120, 120, 0.000000, 16, 7, 0.598190, 0.000000
100, 29, 22, 579, 355, 0.000000, 132, 122, 0.000000, 11, 5, 0.500000, 0.000000
100, 29, 23, 522, 315, 0.000001, 125, 120, 0.000000, 15, 5, 0.849121, 0.000000
100, 29, 24, 557, 326, 0.000023, 160, 145, 0.000000, 16, 8, 0.401810, 0.000000
100, 29, 25, 628, 370, 0.000003, 125, 117, 0.000000, 19, 9, 0.500000, 0.000000
100, 29, 26, 631, 329, 0.132490, 153, 141, 0.000000, 15, 6, 0.696381, 0.000000
100, 29, 27, 538, 323, 0.000001, 139, 134, 0.000000, 13, 2, 0.988770, 0.000000
100, 29, 28, 517, 317, 0.000000, 128, 115, 0.000000, 15, 8, 0.303619, 0.000000
100, 29, 29, 569, 328, 0.000110, 153, 140, 0.000000, 16, 14, 0.000259, 0.000000
100, 29, 30, 599, 344, 0.000115, 123, 116, 0.000000, 15, 7, 0.500000, 0.000000
100, 29, 31, 557, 332, 0.000002, 101, 95, 0.000000, 10, 3, 0.828125, 0.000000
100, 29, 32, 582, 293, 0.417916, 170, 159, 0.000000, 16, 10, 0.105057, 0.000000
100, 29, 33, 550, 317, 0.000141, 138, 122, 0.000000, 12, 8, 0.072998, 0.000000
100, 29, 34, 562, 347, 0.000000, 128, 116, 0.000000, 13, 8, 0.133423, 0.000000
100, 29, 35, 500, 312, 0.000000, 74, 74, 0.000000, 15, 11, 0.017578, 0.000000
100, 29, 36, 568, 332, 0.000023, 102, 98, 0.000000, 12, 8, 0.072998, 0.000000
100, 29, 37, 591, 340, 0.000104, 123, 115, 0.000000, 16, 6, 0.772751, 0.000000
100, 29, 38, 584, 370, 0.000000, 122, 121, 0.000000, 14, 6, 0.604736, 0.000000
100, 29, 39, 614, 355, 0.000044, 143, 129, 0.000000, 15, 1, 0.999512, 0.000000
100, 29, 40, 491, 295, 0.000003, 128, 121, 0.000000, 22, 16, 0.008450, 0.000000
100, 29, 41, 605, 327, 0.020993, 124, 123, 0.000000, 15, 3, 0.982422, 0.000000
100, 29, 42, 607, 344, 0.000430, 135, 125, 0.000000, 15, 4, 0.940765, 0.000000
100, 29, 43, 568, 330, 0.000046, 126, 120, 0.000000, 17, 4, 0.975479, 0.000000
100, 29, 44, 600, 344, 0.000137, 127, 114, 0.000000, 11, 4, 0.725586, 0.000000
100, 29, 45, 507, 304, 0.000003, 122, 119, 0.000000, 17, 9, 0.314529, 0.000000
100, 29, 46, 580, 337, 0.000039, 104, 104, 0.000000, 13, 9, 0.046143, 0.000000
100, 29, 47, 606, 344, 0.000367, 121, 117, 0.000000, 17, 7, 0.685471, 0.000000
100, 29, 48, 645, 347, 0.024449, 106, 102, 0.000000, 17, 12, 0.024521, 0.000000
100, 29, 49, 543, 322, 0.000006, 171, 163, 0.000000, 18, 7, 0.759659, 0.000000
100, 30, 0, 381, 199, 0.178229, 87, 84, 0.000000, 11, 3, 0.886719, 0.000000
100, 30, 1, 609, 288, 0.902654, 143, 134, 0.000000, 14, 5, 0.788025, 0.000000
100, 30, 2, 574, 309, 0.030125, 140, 130, 0.000000, 17, 6, 0.833847, 0.000000
100, 30, 3, 593, 337, 0.000373, 175, 160, 0.000000, 13, 5, 0.709473, 0.000000
100, 30, 4, 491, 247, 0.428385, 129, 123, 0.000000, 14, 9, 0.089783, 0.000000
100, 30, 5, 577, 304, 0.091377, 117, 108, 0.000000, 19, 9, 0.500000, 0.000000
100, 30, 6, 542, 301, 0.004364, 128, 126, 0.000000, 15, 6, 0.696381, 0.000000
100, 30, 7, 652, 343, 0.085209, 132, 125, 0.000000, 16, 9, 0.227249, 0.000000
100, 30, 8, 580, 285, 0.645671, 138, 129, 0.000000, 15, 7, 0.500000, 0.000000
100, 30, 9, 578, 308, 0.052341, 145, 140, 0.000000, 10, 7, 0.054688, 0.000000
100, 30, 10, 583, 303, 0.160117, 131, 123, 0.000000, 17, 4, 0.975479, 0.000000
100, 30, 11, 535, 306, 0.000365, 97, 97, 0.000000, 18, 9, 0.407265, 0.000000
100, 30, 12, 533, 285, 0.049840, 119, 115, 0.000000, 11, 7, 0.113281, 0.000000
100, 30, 13, 574, 282, 0.646395, 167, 147, 0.000000, 11, 1, 0.994141, 0.000000
100, 30, 14, 567, 322, 0.000518, 113, 111, 0.000000, 13, 3, 0.953857, 0.000000
100, 30, 15, 580, 316, 0.013835, 170, 163, 0.000000, 7, 4, 0.226563, 0.000000
100, 30, 16, 550, 320, 0.000050, 123, 114, 0.000000, 16, 3, 0.989365, 0.000000
100, 30, 17, 542, 293, 0.026573, 130, 122, 0.000000, 9, 6, 0.089844, 0.000000
100, 30, 18, 619, 329, 0.053909, 143, 130, 0.000000, 15, 5, 0.849121, 0.000000
100, 30, 19, 593, 325, 0.008578, 134, 127, 0.000000, 13, 5, 0.709473, 0.000000
100, 30, 20, 554, 315, 0.000526, 126, 118, 0.000000, 13, 7, 0.290527, 0.000000
100, 30, 21, 623, 328, 0.086546, 124, 123, 0.000000, 10, 5, 0.376953, 0.000000
100, 30, 22, 600, 337, 0.001087, 136, 128, 0.000000, 10, 6, 0.171875, 0.000000
100, 30, 23, 490, 270, 0.010565, 148, 139, 0.000000, 16, 7, 0.598190, 0.000000
100, 30, 24, 542, 278, 0.259708, 160, 150, 0.000000, 13, 6, 0.500000, 0.000000
100, 30, 25, 592, 322, 0.014650, 139, 133, 0.000000, 13, 8, 0.133423, 0.000000
100, 30, 26, 586, 312, 0.053542, 174, 153, 0.000000, 11, 2, 0.967285, 0.000000
100, 30, 27, 529, 285, 0.033868, 158, 142, 0.000000, 17, 6, 0.833847, 0.000000
100, 30, 28, 526, 308, 0.000035, 139, 131, 0.000000, 13, 7, 0.290527, 0.000000
100, 30, 29, 557, 302, 0.020936, 159, 144, 0.000000, 13, 8, 0.133423, 0.000000
100, 30, 30, 579, 281, 0.746938, 145, 135, 0.000000, 13, 5, 0.709473, 0.000000
100, 30, 31, 571, 301, 0.090234, 118, 113, 0.000000, 8, 4, 0.363281, 0.000000
100, 30, 32, 544, 273, 0.448835, 174, 163, 0.000000, 12, 6, 0.387207, 0.000000
100, 30, 33, 565, 298, 0.089085, 139, 129, 0.000000, 12, 6, 0.387207, 0.000000
100, 30, 34, 556, 327, 0.000013, 151, 142, 0.000000, 12, 6, 0.387207, 0.000000
100, 30, 35, 195, 147, 0.000000, 35, 35, 0.000000, 6, 5, 0.015625, 0.000000
100, 30, 36, 536, 291, 0.021124, 116, 109, 0.000000, 13, 9, 0.046143, 0.000000
100, 30, 37, 618, 345, 0.001644, 130, 121, 0.000000, 12, 4, 0.806152, 0.000000
100, 30, 38, 569, 342, 0.000001, 137, 130, 0.000000, 19, 8, 0.676197, 0.000000
